customer_id,name,email,join_date,loyalty_tier,region
705,Customer_705,customer_705@example.com,2022-12-01 22:48:39.686079,Silver,West
706,Customer_706,customer_706@example.com,2024-08-31 22:48:39.686080,Bronze,North
707,Customer_707,customer_707@example.com,2025-06-07 22:48:39.686081,Bronze,East
708,Customer_708,customer_708@example.com,2023-08-22 22:48:39.686082,Silver,South
709,Customer_709,customer_709@example.com,2025-05-15 22:48:39.686082,Bronze,South
710,Customer_710,customer_710@example.com,2024-10-31 22:48:39.686083,Silver,West
711,Customer_711,customer_711@example.com,2024-08-30 22:48:39.686084,Silver,East
712,Customer_712,customer_712@example.com,2022-11-17 22:48:39.686085,Gold,West
713,Customer_713,customer_713@example.com,2023-12-21 22:48:39.686085,Bronze,South
714,Customer_714,customer_714@example.com,2024-08-19 22:48:39.686086,Bronze,West
715,Customer_715,customer_715@example.com,2024-05-07 22:48:39.686087,Silver,North
716,Customer_716,customer_716@example.com,2023-04-11 22:48:39.686088,Silver,East
717,Customer_717,customer_717@example.com,2025-05-23 22:48:39.686088,Bronze,North
718,Customer_718,customer_718@example.com,2024-08-27 22:48:39.686089,Silver,South
719,Customer_719,customer_719@example.com,2024-10-18 22:48:39.686090,Bronze,North
720,Customer_720,customer_720@example.com,2024-02-06 22:48:39.686091,Bronze,West
721,Customer_721,customer_721@example.com,2023-04-27 22:48:39.686091,Bronze,South
722,Customer_722,customer_722@example.com,2024-04-02 22:48:39.686092,Bronze,West
723,Customer_723,customer_723@example.com,2023-02-26 22:48:39.686093,Bronze,West
724,Customer_724,customer_724@example.com,2024-12-26 22:48:39.686094,Bronze,South
725,Customer_725,customer_725@example.com,2023-02-25 22:48:39.686094,Gold,East
726,Customer_726,customer_726@example.com,2023-10-14 22:48:39.686095,Bronze,North
727,Customer_727,customer_727@example.com,2023-06-13 22:48:39.686096,Bronze,East
728,Customer_728,customer_728@example.com,2023-07-10 22:48:39.686097,Bronze,South
729,Customer_729,customer_729@example.com,2023-04-02 22:48:39.686097,Bronze,South
730,Customer_730,customer_730@example.com,2023-05-01 22:48:39.686098,Bronze,East
731,Customer_731,customer_731@example.com,2023-04-01 22:48:39.686099,Bronze,East
732,Customer_732,customer_732@example.com,2024-12-08 22:48:39.686100,Bronze,West
733,Customer_733,customer_733@example.com,2024-12-27 22:48:39.686100,Silver,East
734,Customer_734,customer_734@example.com,2025-05-03 22:48:39.686101,Bronze,South
735,Customer_735,customer_735@example.com,2024-08-07 22:48:39.686102,Silver,North
736,Customer_736,customer_736@example.com,2024-05-12 22:48:39.686103,Bronze,South
737,Customer_737,customer_737@example.com,2023-06-15 22:48:39.686103,Bronze,North
738,Customer_738,customer_738@example.com,2025-04-12 22:48:39.686104,Bronze,South
739,Customer_739,customer_739@example.com,2023-08-07 22:48:39.686105,Bronze,North
740,Customer_740,customer_740@example.com,2025-03-19 22:48:39.686105,Silver,North
741,Customer_741,customer_741@example.com,2023-04-06 22:48:39.686106,Bronze,South
742,Customer_742,customer_742@example.com,2024-05-06 22:48:39.686107,Silver,South
743,Customer_743,customer_743@example.com,2024-03-12 22:48:39.686108,Silver,East
744,Customer_744,customer_744@example.com,2024-01-14 22:48:39.686108,Silver,North
745,Customer_745,customer_745@example.com,2024-03-02 22:48:39.686109,Bronze,West
746,Customer_746,customer_746@example.com,2024-05-04 22:48:39.686110,Bronze,North
747,Customer_747,customer_747@example.com,2023-11-06 22:48:39.686111,Bronze,North
748,Customer_748,customer_748@example.com,2023-03-20 22:48:39.686111,Silver,East
749,Customer_749,customer_749@example.com,2024-07-19 22:48:39.686112,Bronze,West
750,Customer_750,customer_750@example.com,2023-06-23 22:48:39.686113,Gold,South
751,Customer_751,customer_751@example.com,2023-01-25 22:48:39.686114,Silver,South
752,Customer_752,customer_752@example.com,2023-01-08 22:48:39.686114,Silver,West
753,Customer_753,customer_753@example.com,2024-10-03 22:48:39.686115,Silver,East
754,Customer_754,customer_754@example.com,2023-09-30 22:48:39.686116,Silver,West
755,Customer_755,customer_755@example.com,2024-10-25 22:48:39.686117,Bronze,West
756,Customer_756,customer_756@example.com,2023-09-16 22:48:39.686117,Silver,North
757,Customer_757,customer_757@example.com,2025-01-28 22:48:39.686118,Silver,South
758,Customer_758,customer_758@example.com,2025-06-08 22:48:39.686119,Gold,East
759,Customer_759,customer_759@example.com,2024-11-07 22:48:39.686120,Bronze,West
760,Customer_760,customer_760@example.com,2025-04-15 22:48:39.686120,Bronze,West
761,Customer_761,customer_761@example.com,2023-09-08 22:48:39.686121,Bronze,North
762,Customer_762,customer_762@example.com,2025-03-22 22:48:39.686122,Bronze,South
763,Customer_763,customer_763@example.com,2024-05-01 22:48:39.686123,Bronze,East
764,Customer_764,customer_764@example.com,2024-07-03 22:48:39.686123,Silver,West
765,Customer_765,customer_765@example.com,2022-11-14 22:48:39.686124,Bronze,West
766,Customer_766,customer_766@example.com,2024-05-16 22:48:39.686125,Bronze,East
767,Customer_767,customer_767@example.com,2025-03-24 22:48:39.686126,Silver,North
768,Customer_768,customer_768@example.com,2023-09-29 22:48:39.686126,Bronze,South
769,Customer_769,customer_769@example.com,2023-05-30 22:48:39.686127,Gold,South
770,Customer_770,customer_770@example.com,2023-01-11 22:48:39.686128,Silver,North
771,Customer_771,customer_771@example.com,2024-07-06 22:48:39.686129,Silver,South
772,Customer_772,customer_772@example.com,2024-03-12 22:48:39.686129,Bronze,South
773,Customer_773,customer_773@example.com,2024-08-14 22:48:39.686130,Bronze,South
774,Customer_774,customer_774@example.com,2024-01-04 22:48:39.686131,Silver,East
775,Customer_775,customer_775@example.com,2023-12-29 22:48:39.686132,Gold,South
776,Customer_776,customer_776@example.com,2023-01-15 22:48:39.686132,Gold,East
777,Customer_777,customer_777@example.com,2025-02-11 22:48:39.686133,Silver,West
778,Customer_778,customer_778@example.com,2024-12-13 22:48:39.686134,Bronze,West
779,Customer_779,customer_779@example.com,2023-09-03 22:48:39.686134,Gold,West
780,Customer_780,customer_780@example.com,2023-05-04 22:48:39.686135,Bronze,North
781,Customer_781,customer_781@example.com,2025-01-31 22:48:39.686136,Silver,West
782,Customer_782,customer_782@example.com,2025-04-15 22:48:39.686137,Bronze,West
783,Customer_783,customer_783@example.com,2023-01-27 22:48:39.686137,Bronze,South
784,Customer_784,customer_784@example.com,2023-05-04 22:48:39.686138,Bronze,East
785,Customer_785,customer_785@example.com,2024-08-02 22:48:39.686139,Bronze,South
786,Customer_786,customer_786@example.com,2025-02-06 22:48:39.686140,Gold,South
787,Customer_787,customer_787@example.com,2025-04-29 22:48:39.686140,Bronze,East
788,Customer_788,customer_788@example.com,2023-05-28 22:48:39.686141,Bronze,West
789,Customer_789,customer_789@example.com,2023-05-19 22:48:39.686142,Silver,West
790,Customer_790,customer_790@example.com,2023-07-20 22:48:39.686143,Bronze,South
791,Customer_791,customer_791@example.com,2024-07-18 22:48:39.686143,Bronze,East
792,Customer_792,customer_792@example.com,2023-02-14 22:48:39.686144,Silver,South
793,Customer_793,customer_793@example.com,2023-06-15 22:48:39.686145,Bronze,South
794,Customer_794,customer_794@example.com,2023-05-07 22:48:39.686146,Silver,East
795,Customer_795,customer_795@example.com,2024-04-12 22:48:39.686146,Gold,West
796,Customer_796,customer_796@example.com,2025-01-06 22:48:39.686147,Bronze,East
797,Customer_797,customer_797@example.com,2024-09-04 22:48:39.686148,Bronze,East
798,Customer_798,customer_798@example.com,2023-09-19 22:48:39.686149,Silver,North
799,Customer_799,customer_799@example.com,2023-02-17 22:48:39.686149,Gold,West
800,Customer_800,customer_800@example.com,2025-01-16 22:48:39.686150,Bronze,West
801,Customer_801,customer_801@example.com,2024-01-06 22:48:39.686151,Silver,East
802,Customer_802,customer_802@example.com,2025-06-19 22:48:39.686152,Bronze,South
803,Customer_803,customer_803@example.com,2023-06-12 22:48:39.686152,Bronze,West
804,Customer_804,customer_804@example.com,2024-02-19 22:48:39.686153,Bronze,West
805,Customer_805,customer_805@example.com,2024-02-07 22:48:39.686154,Silver,North
806,Customer_806,customer_806@example.com,2025-01-15 22:48:39.686154,Bronze,South
807,Customer_807,customer_807@example.com,2023-06-17 22:48:39.686155,Silver,South
808,Customer_808,customer_808@example.com,2023-11-12 22:48:39.686156,Bronze,South
809,Customer_809,customer_809@example.com,2022-11-10 22:48:39.686157,Gold,South
810,Customer_810,customer_810@example.com,2023-01-11 22:48:39.686157,Silver,South
811,Customer_811,customer_811@example.com,2024-09-11 22:48:39.686158,Bronze,West
812,Customer_812,customer_812@example.com,2024-01-24 22:48:39.686159,Bronze,North
813,Customer_813,customer_813@example.com,2022-12-11 22:48:39.686160,Bronze,West
814,Customer_814,customer_814@example.com,2024-06-02 22:48:39.686167,Bronze,West
815,Customer_815,customer_815@example.com,2023-11-28 22:48:39.686168,Bronze,South
816,Customer_816,customer_816@example.com,2023-03-29 22:48:39.686169,Bronze,West
817,Customer_817,customer_817@example.com,2022-11-05 22:48:39.686170,Bronze,West
818,Customer_818,customer_818@example.com,2024-12-21 22:48:39.686170,Bronze,North
819,Customer_819,customer_819@example.com,2024-11-21 22:48:39.686171,Bronze,South
820,Customer_820,customer_820@example.com,2025-01-14 22:48:39.686172,Bronze,West
821,Customer_821,customer_821@example.com,2023-04-01 22:48:39.686173,Silver,East
822,Customer_822,customer_822@example.com,2023-10-09 22:48:39.686173,Silver,South
823,Customer_823,customer_823@example.com,2022-10-31 22:48:39.686174,Silver,South
824,Customer_824,customer_824@example.com,2023-02-15 22:48:39.686175,Bronze,West
825,Customer_825,customer_825@example.com,2023-02-19 22:48:39.686176,Bronze,East
826,Customer_826,customer_826@example.com,2023-07-28 22:48:39.686176,Gold,West
827,Customer_827,customer_827@example.com,2024-05-12 22:48:39.686177,Bronze,East
828,Customer_828,customer_828@example.com,2023-08-09 22:48:39.686178,Bronze,West
829,Customer_829,customer_829@example.com,2023-10-30 22:48:39.686179,Bronze,East
830,Customer_830,customer_830@example.com,2025-02-26 22:48:39.686179,Silver,North
831,Customer_831,customer_831@example.com,2023-11-07 22:48:39.686180,Silver,East
832,Customer_832,customer_832@example.com,2024-10-28 22:48:39.686181,Bronze,South
833,Customer_833,customer_833@example.com,2025-01-13 22:48:39.686182,Silver,East
834,Customer_834,customer_834@example.com,2025-05-22 22:48:39.686182,Bronze,South
835,Customer_835,customer_835@example.com,2024-07-04 22:48:39.686183,Silver,West
836,Customer_836,customer_836@example.com,2023-02-02 22:48:39.686184,Bronze,East
837,Customer_837,customer_837@example.com,2023-10-26 22:48:39.686185,Silver,South
838,Customer_838,customer_838@example.com,2023-09-21 22:48:39.686185,Bronze,North
839,Customer_839,customer_839@example.com,2024-03-20 22:48:39.686186,Bronze,South
840,Customer_840,customer_840@example.com,2023-11-07 22:48:39.686187,Bronze,East
841,Customer_841,customer_841@example.com,2024-02-19 22:48:39.686188,Bronze,West
842,Customer_842,customer_842@example.com,2025-03-01 22:48:39.686188,Gold,West
843,Customer_843,customer_843@example.com,2024-11-12 22:48:39.686189,Bronze,North
844,Customer_844,customer_844@example.com,2023-06-05 22:48:39.686190,Silver,West
845,Customer_845,customer_845@example.com,2024-06-27 22:48:39.686190,Bronze,West
846,Customer_846,customer_846@example.com,2024-03-30 22:48:39.686191,Bronze,South
847,Customer_847,customer_847@example.com,2024-09-11 22:48:39.686192,Gold,East
848,Customer_848,customer_848@example.com,2022-10-29 22:48:39.686193,Bronze,East
849,Customer_849,customer_849@example.com,2024-04-16 22:48:39.686194,Silver,North
850,Customer_850,customer_850@example.com,2024-06-25 22:48:39.686194,Bronze,West
851,Customer_851,customer_851@example.com,2025-05-01 22:48:39.686195,Bronze,East
852,Customer_852,customer_852@example.com,2025-06-02 22:48:39.686196,Bronze,West
853,Customer_853,customer_853@example.com,2023-08-11 22:48:39.686196,Bronze,West
854,Customer_854,customer_854@example.com,2025-02-25 22:48:39.686197,Silver,South
855,Customer_855,customer_855@example.com,2025-05-27 22:48:39.686198,Bronze,North
856,Customer_856,customer_856@example.com,2024-08-30 22:48:39.686199,Gold,North
857,Customer_857,customer_857@example.com,2023-01-10 22:48:39.686199,Silver,North
858,Customer_858,customer_858@example.com,2025-03-24 22:48:39.686200,Bronze,South
859,Customer_859,customer_859@example.com,2025-01-02 22:48:39.686201,Bronze,East
860,Customer_860,customer_860@example.com,2023-03-30 22:48:39.686202,Bronze,South
861,Customer_861,customer_861@example.com,2023-12-06 22:48:39.686203,Bronze,South
862,Customer_862,customer_862@example.com,2023-05-18 22:48:39.686203,Bronze,East
863,Customer_863,customer_863@example.com,2024-08-07 22:48:39.686204,Silver,North
864,Customer_864,customer_864@example.com,2024-11-29 22:48:39.686205,Bronze,South
865,Customer_865,customer_865@example.com,2024-06-07 22:48:39.686206,Silver,West
866,Customer_866,customer_866@example.com,2023-05-12 22:48:39.686206,Bronze,South
867,Customer_867,customer_867@example.com,2024-08-25 22:48:39.686207,Bronze,South
868,Customer_868,customer_868@example.com,2023-12-27 22:48:39.686208,Bronze,South
869,Customer_869,customer_869@example.com,2024-04-07 22:48:39.686209,Bronze,East
870,Customer_870,customer_870@example.com,2025-05-18 22:48:39.686209,Bronze,South
871,Customer_871,customer_871@example.com,2023-05-03 22:48:39.686210,Silver,East
872,Customer_872,customer_872@example.com,2025-03-25 22:48:39.686211,Bronze,West
873,Customer_873,customer_873@example.com,2024-05-09 22:48:39.686212,Silver,South
874,Customer_874,customer_874@example.com,2024-06-22 22:48:39.686212,Silver,West
875,Customer_875,customer_875@example.com,2023-08-04 22:48:39.686213,Silver,North
876,Customer_876,customer_876@example.com,2023-05-30 22:48:39.686214,Bronze,North
877,Customer_877,customer_877@example.com,2024-05-01 22:48:39.686215,Gold,East
878,Customer_878,customer_878@example.com,2023-01-17 22:48:39.686215,Bronze,West
879,Customer_879,customer_879@example.com,2023-06-07 22:48:39.686216,Bronze,North
880,Customer_880,customer_880@example.com,2025-01-31 22:48:39.686217,Bronze,East
881,Customer_881,customer_881@example.com,2023-12-01 22:48:39.686217,Bronze,South
882,Customer_882,customer_882@example.com,2024-10-06 22:48:39.686218,Bronze,West
883,Customer_883,customer_883@example.com,2023-02-10 22:48:39.686219,Bronze,West
884,Customer_884,customer_884@example.com,2024-05-21 22:48:39.686220,Bronze,North
885,Customer_885,customer_885@example.com,2023-01-11 22:48:39.686220,Bronze,North
886,Customer_886,customer_886@example.com,2025-05-22 22:48:39.686221,Bronze,East
887,Customer_887,customer_887@example.com,2024-05-31 22:48:39.686222,Bronze,East
888,Customer_888,customer_888@example.com,2023-10-20 22:48:39.686223,Silver,East
889,Customer_889,customer_889@example.com,2025-04-20 22:48:39.686223,Silver,West
890,Customer_890,customer_890@example.com,2025-06-03 22:48:39.686224,Silver,North
891,Customer_891,customer_891@example.com,2024-03-25 22:48:39.686225,Silver,South
892,Customer_892,customer_892@example.com,2023-07-05 22:48:39.686226,Bronze,South
893,Customer_893,customer_893@example.com,2024-12-06 22:48:39.686226,Bronze,West
894,Customer_894,customer_894@example.com,2024-12-07 22:48:39.686227,Bronze,West
895,Customer_895,customer_895@example.com,2023-07-22 22:48:39.686228,Silver,North
896,Customer_896,customer_896@example.com,2024-02-13 22:48:39.686229,Bronze,North
897,Customer_897,customer_897@example.com,2024-08-05 22:48:39.686229,Bronze,South
898,Customer_898,customer_898@example.com,2023-04-02 22:48:39.686230,Silver,North
899,Customer_899,customer_899@example.com,2024-10-09 22:48:39.686231,Silver,North
900,Customer_900,customer_900@example.com,2025-01-03 22:48:39.686232,Silver,East
901,Customer_901,customer_901@example.com,2025-01-27 22:48:39.686232,Bronze,West
902,Customer_902,customer_902@example.com,2023-02-04 22:48:39.686233,Silver,East
903,Customer_903,customer_903@example.com,2024-04-06 22:48:39.686234,Bronze,North
904,Customer_904,customer_904@example.com,2025-04-28 22:48:39.686235,Bronze,South
905,Customer_905,customer_905@example.com,2022-11-03 22:48:39.686235,Silver,South
906,Customer_906,customer_906@example.com,2024-09-16 22:48:39.686236,Bronze,West
907,Customer_907,customer_907@example.com,2025-02-26 22:48:39.686237,Bronze,East
908,Customer_908,customer_908@example.com,2023-04-28 22:48:39.686238,Silver,North
909,Customer_909,customer_909@example.com,2025-03-10 22:48:39.686238,Bronze,South
910,Customer_910,customer_910@example.com,2024-11-26 22:48:39.686239,Gold,East
911,Customer_911,customer_911@example.com,2025-02-05 22:48:39.686240,Bronze,East
912,Customer_912,customer_912@example.com,2024-12-24 22:48:39.686240,Bronze,East
913,Customer_913,customer_913@example.com,2022-12-28 22:48:39.686241,Silver,West
914,Customer_914,customer_914@example.com,2023-01-24 22:48:39.686242,Bronze,North
915,Customer_915,customer_915@example.com,2022-11-14 22:48:39.686243,Bronze,East
916,Customer_916,customer_916@example.com,2024-03-10 22:48:39.686243,Silver,South
917,Customer_917,customer_917@example.com,2024-12-26 22:48:39.686244,Bronze,South
918,Customer_918,customer_918@example.com,2024-04-11 22:48:39.686245,Bronze,West
919,Customer_919,customer_919@example.com,2023-09-07 22:48:39.686246,Bronze,West
920,Customer_920,customer_920@example.com,2024-01-19 22:48:39.686246,Silver,South
921,Customer_921,customer_921@example.com,2024-12-14 22:48:39.686247,Bronze,South
922,Customer_922,customer_922@example.com,2025-07-13 22:48:39.686248,Bronze,North
923,Customer_923,customer_923@example.com,2023-06-05 22:48:39.686249,Bronze,North
924,Customer_924,customer_924@example.com,2022-10-26 22:48:39.686249,Bronze,West
925,Customer_925,customer_925@example.com,2024-09-15 22:48:39.686250,Bronze,East
926,Customer_926,customer_926@example.com,2024-09-02 22:48:39.686251,Silver,West
927,Customer_927,customer_927@example.com,2024-11-01 22:48:39.686252,Bronze,East
928,Customer_928,customer_928@example.com,2023-01-06 22:48:39.686252,Silver,South
929,Customer_929,customer_929@example.com,2024-09-24 22:48:39.686253,Bronze,West
930,Customer_930,customer_930@example.com,2023-07-25 22:48:39.686254,Silver,East
931,Customer_931,customer_931@example.com,2022-11-30 22:48:39.686254,Bronze,North
932,Customer_932,customer_932@example.com,2024-06-27 22:48:39.686255,Silver,West
933,Customer_933,customer_933@example.com,2025-01-25 22:48:39.686256,Bronze,South
934,Customer_934,customer_934@example.com,2025-02-10 22:48:39.686257,Bronze,West
935,Customer_935,customer_935@example.com,2024-07-05 22:48:39.686257,Bronze,North
936,Customer_936,customer_936@example.com,2024-10-25 22:48:39.686258,Silver,North
937,Customer_937,customer_937@example.com,2022-11-12 22:48:39.686259,Silver,West
938,Customer_938,customer_938@example.com,2024-10-02 22:48:39.686260,Silver,South
939,Customer_939,customer_939@example.com,2024-01-19 22:48:39.686260,Bronze,West
940,Customer_940,customer_940@example.com,2023-08-02 22:48:39.686261,Bronze,West
941,Customer_941,customer_941@example.com,2023-03-14 22:48:39.686262,Gold,East
942,Customer_942,customer_942@example.com,2024-05-22 22:48:39.686263,Silver,East
943,Customer_943,customer_943@example.com,2024-02-01 22:48:39.686263,Bronze,East
944,Customer_944,customer_944@example.com,2023-03-05 22:48:39.686264,Silver,South
945,Customer_945,customer_945@example.com,2024-08-13 22:48:39.686265,Silver,West
946,Customer_946,customer_946@example.com,2025-02-24 22:48:39.686266,Gold,West
947,Customer_947,customer_947@example.com,2025-02-14 22:48:39.686266,Bronze,South
948,Customer_948,customer_948@example.com,2024-09-25 22:48:39.686267,Silver,East
949,Customer_949,customer_949@example.com,2024-09-18 22:48:39.686268,Bronze,South
950,Customer_950,customer_950@example.com,2023-05-02 22:48:39.686269,Bronze,South
951,Customer_951,customer_951@example.com,2023-04-26 22:48:39.686269,Bronze,South
952,Customer_952,customer_952@example.com,2024-04-08 22:48:39.686270,Bronze,West
953,Customer_953,customer_953@example.com,2023-01-05 22:48:39.686271,Bronze,North
954,Customer_954,customer_954@example.com,2023-02-05 22:48:39.686272,Silver,North
955,Customer_955,customer_955@example.com,2025-02-21 22:48:39.686272,Bronze,West
956,Customer_956,customer_956@example.com,2023-07-14 22:48:39.686273,Silver,South
957,Customer_957,customer_957@example.com,2023-05-25 22:48:39.686274,Bronze,West
958,Customer_958,customer_958@example.com,2023-05-16 22:48:39.686275,Bronze,East
959,Customer_959,customer_959@example.com,2024-12-21 22:48:39.686275,Bronze,West
960,Customer_960,customer_960@example.com,2024-05-06 22:48:39.686276,Bronze,West
961,Customer_961,customer_961@example.com,2025-01-23 22:48:39.686277,Bronze,East
962,Customer_962,customer_962@example.com,2023-07-21 22:48:39.686277,Bronze,West
963,Customer_963,customer_963@example.com,2023-07-21 22:48:39.686278,Bronze,South
964,Customer_964,customer_964@example.com,2023-09-05 22:48:39.686279,Silver,East
965,Customer_965,customer_965@example.com,2023-11-26 22:48:39.686280,Bronze,North
966,Customer_966,customer_966@example.com,2024-08-29 22:48:39.686280,Bronze,East
967,Customer_967,customer_967@example.com,2023-02-14 22:48:39.686281,Bronze,North
968,Customer_968,customer_968@example.com,2024-07-20 22:48:39.686282,Bronze,North
969,Customer_969,customer_969@example.com,2022-10-28 22:48:39.686283,Bronze,North
970,Customer_970,customer_970@example.com,2024-07-08 22:48:39.686283,Bronze,West
971,Customer_971,customer_971@example.com,2024-11-13 22:48:39.686284,Silver,East
972,Customer_972,customer_972@example.com,2022-12-14 22:48:39.686285,Gold,South
973,Customer_973,customer_973@example.com,2025-03-03 22:48:39.686286,Bronze,West
974,Customer_974,customer_974@example.com,2025-06-23 22:48:39.686286,Gold,East
975,Customer_975,customer_975@example.com,2023-03-02 22:48:39.686287,Silver,North
976,Customer_976,customer_976@example.com,2024-06-24 22:48:39.686288,Bronze,East
977,Customer_977,customer_977@example.com,2024-05-12 22:48:39.686289,Bronze,East
978,Customer_978,customer_978@example.com,2024-06-25 22:48:39.686289,Silver,West
979,Customer_979,customer_979@example.com,2024-06-04 22:48:39.686290,Bronze,East
980,Customer_980,customer_980@example.com,2023-10-31 22:48:39.686291,Bronze,West
981,Customer_981,customer_981@example.com,2025-04-29 22:48:39.686292,Silver,West
982,Customer_982,customer_982@example.com,2022-12-10 22:48:39.686292,Bronze,West
983,Customer_983,customer_983@example.com,2023-08-02 22:48:39.686293,Bronze,West
984,Customer_984,customer_984@example.com,2025-03-17 22:48:39.686294,Gold,North
985,Customer_985,customer_985@example.com,2023-01-21 22:48:39.686294,Bronze,West
986,Customer_986,customer_986@example.com,2024-06-03 22:48:39.686295,Silver,West
987,Customer_987,customer_987@example.com,2023-08-23 22:48:39.686296,Bronze,North
988,Customer_988,customer_988@example.com,2023-04-02 22:48:39.686297,Bronze,North
989,Customer_989,customer_989@example.com,2023-03-10 22:48:39.686297,Silver,South
990,Customer_990,customer_990@example.com,2023-10-25 22:48:39.686298,Bronze,East
991,Customer_991,customer_991@example.com,2024-11-22 22:48:39.686299,Bronze,North
992,Customer_992,customer_992@example.com,2024-02-01 22:48:39.686300,Bronze,West
993,Customer_993,customer_993@example.com,2025-06-06 22:48:39.686300,Bronze,East
994,Customer_994,customer_994@example.com,2024-05-15 22:48:39.686301,Gold,North
995,Customer_995,customer_995@example.com,2025-03-31 22:48:39.686302,Bronze,South
996,Customer_996,customer_996@example.com,2024-09-15 22:48:39.686303,Gold,North
997,Customer_997,customer_997@example.com,2023-04-28 22:48:39.686303,Silver,North
998,Customer_998,customer_998@example.com,2023-09-07 22:48:39.686304,Bronze,South
999,Customer_999,customer_999@example.com,2023-08-10 22:48:39.686305,Bronze,East
1000,Customer_1000,customer_1000@example.com,2023-06-26 22:48:39.686306,Bronze,South
